OrderID,OrderDate,Region,City,RepID,ProductID,Channel,CustomerSegment,Units,UnitPrice,DiscountPct,ShipDays,Returned
ORD-100913,2025-07-18,North,Chandigarh,R202,P1012,Retail,SMB,2,89562.31,0.0,3.0,No
ORD-101262,2025-11-14,East,Kolkata,R212,P1034,Partner,SMB,11,729.13,0.0,5.0,No
ORD-100769,2024-10-06,East,Bhubaneswar,R200,P1035,Partner,Consumer,7,329.85,0.0,10.0,No
ORD-100003,2025-04-08,East,Kolkata,R204,P1053,Partner,Corporate,2,30515.76,0.15,4.0,Yes
ORD-100230,2024-12-03,North,Delhi,R214,P1038,Online,Corporate,5,327.28,0.0,2.0,No
ORD-101488,2025-09-10,East,Kolkata,R204,P1005,Online,SMB,4,28989.49,0.0,9.0,No
ORD-101419,2025-05-14,North,Jaipur,R206,P1052,Online,SMB,3,19599.51,0.2,8.0,No
ORD-104316,2025-02-18,West,Mumbai,R205,P1009,Retail,Corporate,3,44685.15,0.0,8.0,No
ORD-105787,2025-11-01,North,Chandigarh,R202,P1010,Retail,Corporate,5,72220.39,0.0,9.0,No
ORD-101004,2025-09-04,West,Surat,R205,P1028,Retail,Consumer,5,22224.67,0.0,9.0,No
ORD-105486,2024-09-16,West,Ahmedabad,R205,P1038,Online,Corporate,2,338.02,0.0,11.0,Yes
ORD-103268,2024-05-15,West,Surat,R201,P1045,Retail,Consumer,4,435.8,0.0,11.0,No
ORD-100965,2025-03-10,East,Bhubaneswar,R216,P1018,Retail,Consumer,4,13862.26,0.0,2.0,No
ORD-101958,2025-08-13,West,Surat,R205,P1044,Retail,Corporate,2,869.61,0.0,2.0,No
ORD-105878,2025-02-23,South,Hyderabad,R207,P1020,Retail,Consumer,3,11900.74,0.05,4.0,No
ORD-101113,2025-08-11,South,Hyderabad,R207,P1051,Partner,Consumer,4,33586.29,0.0,10.0,No
ORD-102893,2024-10-07,South,Hyderabad,R215,P1003,Retail,Consumer,6,32944.52,0.15,2.0,No
ORD-103809,2025-06-11,North,Lucknow,R206,P1032,Online,SMB,3,878.89,0.15,7.0,No
ORD-104096,2025-11-08,South,Hyderabad,R211,P1023,Retail,SMB,4,25379.64,0.05,,No
ORD-103220,2024-12-20,South,Hyderabad,R211,P1017,Partner,SMB,7,12475.96,0.2,9.0,No
ORD-102513,2025-12-03,North,Jaipur,R214,P1024,Online,Consumer,3,13203.61,0.0,10.0,No
ORD-101412,2025-08-18,North,Jaipur,R206,P1055,Online,SMB,5,13379.24,0.0,8.0,No
ORD-105860,2025-02-18,East,Bhubaneswar,R208,P1012,Partner,Corporate,2,90709.84,0.0,6.0,No
ORD-102583,2024-12-10,West,Ahmedabad,R209,P1039,Partner,Corporate,8,593.01,0.0,7.0,No
ORD-100921,2024-10-22,East,Patna,R204,P1045,Partner,Consumer,6,454.35,0.0,,No
ORD-101552,2024-03-16,West,Mumbai,R209,P1022,Retail,Corporate,2,18289.62,0.0,7.0,No
ORD-102722,2025-04-28,South,Hyderabad,R219,P1043,Retail,Corporate,4,274.73,0.0,1.0,No
ORD-103042,2024-08-01,East,Patna,R200,P1001,Partner,SMB,2,63234.91,0.0,2.0,No
ORD-103747,2024-08-01,West,Mumbai,R217,P1053,Retail,Consumer,3,30779.52,0.0,8.0,No
ORD-102457,2025-04-04,East,Kolkata,R200,P1001,Retail,Corporate,4,63825.78,0.0,6.0,No
ORD-100960,2024-06-02,South,Chennai,R211,P1046,Online,Consumer,2,13876.76,0.0,6.0,No
ORD-105552,2025-01-20,West,Ahmedabad,R217,P1044,Retail,Corporate,3,888.37,0.0,7.0,No
ORD-103215,2025-09-22,South,Bengaluru,R207,P1030,Retail,SMB,5,8182.56,0.05,11.0,No
ORD-101039,2025-08-25,East,Guwahati,R208,P1027,Retail,SMB,4,22831.07,0.0,8.0,No
ORD-104478,2024-10-24,West,Pune,R201,P1043,Partner,Consumer,8,275.08,0.0,7.0,No
ORD-103789,2025-02-12,North,Lucknow,R202,P1045,Retail,Consumer,5,456.77,0.0,3.0,No
ORD-103335,2025-07-22,East,Bhubaneswar,R212,P1031,Online,Corporate,2,850.45,0.0,3.0,No
ORD-102316,2024-12-21,East,Patna,R216,P1046,Retail,Corporate,3,14373.71,0.0,7.0,No
ORD-104194,2024-04-17,North,Chandigarh,R210,P1043,Partner,Consumer,3,284.37,0.0,1.0,No
ORD-100393,2024-06-08,South,Chennai,R203,P1042,Online,Corporate,3,821.48,0.0,8.0,No
ORD-104836,2025-04-14,East,Patna,R208,P1025,Retail,Corporate,4,16545.19,0.05,6.0,No
ORD-104169,2025-10-09,North,Jaipur,R206,P1030,Retail,SMB,3,7898.62,0.15,,No
ORD-102907,2025-12-23,East,Guwahati,R204,P1031,Partner,Consumer,8,861.13,0.1,2.0,No
ORD-100551,2025-03-23,West,Pune,R213,P1035,Retail,Corporate,3,336.83,0.0,1.0,No
ORD-103132,2025-08-23,East,Kolkata,R208,P1033,Partner,Consumer,6,862.98,0.0,1.0,No
ORD-102156,2024-06-29,East,Guwahati,R208,P1019,Partner,Corporate,4,9139.92,0.0,3.0,Yes
ORD-104497,2024-05-26,South,Chennai,R203,P1006,Partner,Corporate,3,50173.68,0.15,5.0,No
ORD-102772,2025-05-17,East,Patna,R212,P1055,Partner,Consumer,2,13851.28,0.0,8.0,No
ORD-103306,2024-11-05,East,Bhubaneswar,R216,P1009,Retail,Corporate,6,43104.86,0.2,7.0,No
ORD-102126,2024-11-15,West,Ahmedabad,R205,P1054,Retail,Corporate,6,18221.09,0.05,3.0,No
ORD-104206,2025-04-20,South,Chennai,R203,P1030,Retail,SMB,2,7916.3,0.0,5.0,No
ORD-103597,2024-10-15,West,Mumbai,R213,P1013,Retail,Corporate,5,57841.75,0.0,4.0,No
ORD-101963,2024-03-25,West,Ahmedabad,R205,P1019,Retail,Corporate,6,9437.25,0.1,6.0,No
ORD-104185,2024-06-20,West,Pune,R209,P1001,Partner,SMB,3,66091.27,0.0,7.0,No
ORD-100703,2024-07-12,West,Surat,R209,P1036,Online,Consumer,5,478.47,0.1,7.0,No
ORD-100823,2025-02-15,North,Chandigarh,R206,P1009,Partner,Corporate,3,44935.8,0.0,8.0,No
ORD-103978,2024-03-05,West,Surat,R201,P1046,Online,SMB,3,14137.35,0.15,6.0,No
ORD-102352,2024-05-21,East,Guwahati,R216,P1035,Retail,Consumer,1,332.1,0.0,8.0,No
ORD-104740,2025-01-04,South,Chennai,R207,P1025,Online,Corporate,5,16503.31,0.05,9.0,No
ORD-104522,2024-02-05,East,Bhubaneswar,R216,P1033,Partner,Consumer,6,846.05,0.0,6.0,No
ORD-104535,2025-12-10,South,Kochi,R207,P1016,Retail,Consumer,3,24455.69,0.0,10.0,No
ORD-104614,2024-05-30,West,Mumbai,R213,P1008,Online,Consumer,5,42601.5,0.0,9.0,No
ORD-102347,2025-07-07,West,Ahmedabad,R201,P1019,Online,Consumer,5,9407.65,0.0,8.0,No
ORD-100901,2024-10-19,North,Jaipur,R218,P1049,Online,Consumer,3,15225.31,0.0,3.0,No
ORD-105505,2025-03-01,West,Surat,R201,P1041,Retail,Corporate,3,821.35,0.1,11.0,No
ORD-101335,2024-11-13,East,Patna,R200,P1048,Partner,Consumer,4,17998.69,0.2,7.0,No
ORD-101561,2025-11-15,North,Delhi,R214,P1003,Retail,Consumer,8,32143.96,0.0,2.0,No
ORD-104287,2024-01-21,South,Bengaluru,R215,P1033,Partner,Consumer,2,877.29,0.05,11.0,No
ORD-102872,2025-03-05,East,Kolkata,R204,P1005,Online,SMB,5,28746.29,0.1,10.0,No
ORD-100194,2025-05-18,South,Hyderabad,R215,P1047,Partner,Corporate,3,19185.79,0.1,4.0,No
ORD-103073,2025-10-27,North,Delhi,R206,P1017,Online,SMB,7,12719.65,0.0,10.0,No
ORD-103354,2025-11-09,East,Bhubaneswar,R204,P1051,Retail,Consumer,7,35181.11,0.0,7.0,No
ORD-101406,2025-08-18,North,Lucknow,R202,P1026,Retail,SMB,3,8472.54,0.1,11.0,No
ORD-103503,2025-03-02,West,Ahmedabad,R213,P1003,Retail,SMB,2,33059.66,0.0,2.0,No
ORD-100659,2025-12-17,East,Patna,R216,P1014,Partner,Corporate,2,39734.55,0.05,6.0,No
ORD-105391,2024-10-16,West,Pune,R201,P1042,Partner,Consumer,5,822.48,0.0,7.0,No
ORD-105644,2025-01-30,South,Chennai,R207,P1015,Online,Consumer,4,32445.25,0.0,5.0,No
ORD-101718,2024-06-24,South,Bengaluru,R207,P1051,Online,Corporate,3,35205.05,0.0,6.0,No
ORD-100994,2024-05-29,South,Hyderabad,R203,P1018,Online,SMB,3,13842.33,0.0,,No
ORD-104053,2025-01-31,South,Kochi,R215,P1002,Online,Consumer,3,77443.95,0.0,4.0,No
ORD-103111,2024-08-13,West,Pune,R213,P1033,Retail,Corporate,1,840.07,0.1,5.0,No
ORD-103696,2024-04-17,North,Chandigarh,R214,P1032,Online,Corporate,1,849.25,0.0,4.0,No
ORD-103541,2025-07-31,East,Bhubaneswar,R204,P1038,Partner,SMB,1,335.1,0.0,4.0,No
ORD-102781,2024-05-07,East,Bhubaneswar,R200,P1027,Partner,SMB,3,23524.39,0.0,8.0,Yes
ORD-101899,2024-01-30,North,Chandigarh,R218,P1047,Retail,Consumer,3,19312.78,0.0,10.0,No
ORD-101126,2025-07-06,East,Kolkata,R208,P1010,Partner,Consumer,3,72019.04,0.05,6.0,No
ORD-104727,2025-11-05,South,Chennai,R207,P1038,Partner,SMB,6,324.83,0.0,3.0,No
ORD-105620,2024-09-20,East,Patna,R208,P1017,Online,Consumer,3,12146.84,0.0,,No
ORD-100218,2024-03-31,West,Surat,R209,P1051,Retail,Corporate,3,34752.05,0.0,3.0,No
ORD-102899,2025-03-22,WEST,Surat,R213,P1047,Retail,SMB,5,19441.61,0.1,11.0,No
ORD-101413,2025-04-15, South,Chennai,R207,P1049,Retail,Consumer,3,15599.8,0.0,7.0,No
ORD-104667,2024-05-29,North,Lucknow,R218,P1054,Online,Corporate,6,18127.43,0.0,2.0,Yes
ORD-100771,2024-06-08,North,Lucknow,R218,P1033,Partner,Corporate,3,828.12,0.0,9.0,No
ORD-105471,2024-02-09,West,Pune,R217,P1051,Online,SMB,1,34696.7,0.05,11.0,Yes
ORD-100013,2024-11-28,South,Hyderabad,R211,P1009,Online,SMB,2,42968.59,0.0,2.0,No
ORD-101936,2024-11-25,South,Bengaluru,R215,P1021,Retail,Consumer,4,17186.6,0.0,1.0,No
ORD-104632,2024-09-16,North,Lucknow,R202,P1033,Partner,Corporate,5,877.68,0.0,9.0,No
ORD-101160,2024-05-01,West,Ahmedabad,R205,P1053,Retail,Consumer,1,31903.42,0.0,3.0,No
ORD-104837,2025-11-06,East,Kolkata,R200,P1035,Partner,SMB,4,326.95,0.0,1.0,No
ORD-102054,2025-10-14,East,Patna,R200,P1043,Retail,SMB,2,275.56,0.1,11.0,No
ORD-104213,2025-07-20,North,Delhi,R214,P1016,Online,SMB,2,24102.49,0.0,7.0,No
ORD-100133,2025-11-06,North,Jaipur,R218,P1045,Partner,Consumer,8,439.04,0.0,2.0,No
ORD-102505,2025-01-20,South,Kochi,R219,P1046,Retail,Corporate,4,14386.49,0.05,2.0,No
ORD-102093,2024-12-03,North,Lucknow,R210,P1050,Retail,SMB,4,14494.26,0.15,2.0,No
ORD-100827,2024-07-03,South,Hyderabad,R203,P1011,Partner,Consumer,2,62166.59,0.0,3.0,No
ORD-102227,2025-05-15,South,Hyderabad,R219,P1015,Online,SMB,4,32677.69,0.1,4.0,No
ORD-103571,2024-02-15,West,Pune,R201,P1014,Retail,SMB,4,38637.29,0.0,11.0,No
ORD-103818,2024-01-05,East,Guwahati,R208,P1051,Online,Consumer,3,34648.01,0.0,10.0,No
ORD-104109,2024-10-08,West,Mumbai,R209,P1033,Partner,Consumer,4,878.67,0.05,4.0,No
ORD-102262,2024-11-04,North,Chandigarh,R214,P1054,Partner,Corporate,7,18966.15,0.0,3.0,No
ORD-103417,2024-12-07,North,Delhi,R206,P1016,Retail,SMB,3,25414.95,0.05,4.0,No
ORD-101837,2024-03-26,West,Mumbai,R213,P1018,Retail,SMB,4,13659.33,0.1,3.0,No
ORD-101298,2025-10-29,South,Hyderabad,R207,P1036,Online,Corporate,4,471.15,0.0,10.0,No
ORD-103255,2025-03-24,East,Patna,R212,P1027,Online,Corporate,6,23656.02,0.0,11.0,No
ORD-104149,2024-10-17,West,Surat,R205,P1038,Retail,Corporate,5,334.13,0.1,11.0,No
ORD-105584,2025-10-15,East,Guwahati,R204,P1049,Retail,SMB,6,15241.21,0.0,1.0,No
ORD-105446,2025-01-12,South,Kochi,R215,P1016,Partner,Consumer,3,25008.01,0.0,3.0,No
ORD-102856,2024-04-13,West,Mumbai,R209,P1017,Partner,SMB,2,12557.92,0.05,9.0,No
ORD-104610,2025-03-30,East,Bhubaneswar,R204,P1055,Partner,SMB,2,13669.34,0.0,6.0,No
ORD-103272,2025-08-31,East,Guwahati,R208,P1042,Partner,Corporate,3,859.93,0.0,5.0,No
ORD-103218,2024-09-12,East,Patna,R212,P1022,Retail,SMB,3,18819.21,0.0,10.0,No
ORD-101094,2024-06-23,South,Bengaluru,R203,P1033,Online,Corporate,3,872.98,0.15,5.0,No
ORD-102103,2024-09-21,West,Pune,R213,P1010,Partner,Consumer,4,75285.61,0.0,4.0,No
ORD-105718,2025-06-14,East,Bhubaneswar,R208,P1046,Partner,SMB,3,13875.13,0.15,10.0,Yes
ORD-105958,2024-01-11,South,Hyderabad,R207,P1025,Partner,Corporate,2,16996.9,0.0,10.0,No
ORD-100622,2025-03-25,South,Chennai,R219,P1052,Retail,Corporate,2,18577.48,0.0,6.0,No
ORD-105886,2024-05-08,South,Chennai,R219,P1012,Online,Consumer,5,89315.26,0.1,7.0,No
ORD-102961,2024-03-31,East,Kolkata,R216,P1032,Online,Corporate,3,837.13,0.15,11.0,No
ORD-104525,2025-12-16,North,Chandigarh,R206,P1044,Online,SMB,4,866.13,0.1,1.0,No
ORD-104916,2025-05-22,WEST,Surat,R213,P1019,Partner,Consumer,2,9300.92,0.0,11.0,No
ORD-100804,2025-12-19,West,Surat,R213,P1034,Partner,SMB,1,698.08,0.0,10.0,No
ORD-101030,2024-12-28,West,Surat,R217,P1044,Retail,SMB,3,881.38,0.0,8.0,No
ORD-100587,2024-03-15,West,Ahmedabad,R213,P1012,Online,SMB,1,90791.33,0.0,1.0,No
ORD-104680,2025-08-07,North,Jaipur,R210,P1003,Retail,Consumer,1,32853.75,0.0,,No
ORD-104590,2024-10-20,North,Lucknow,R206,P1015,Retail,Corporate,2,32378.81,0.0,3.0,No
ORD-104155,2025-01-08,East,Patna,R200,P1054,Retail,Consumer,4,18046.7,0.2,6.0,No
ORD-102010,2024-09-10,North,Delhi,R210,P1013,Online,SMB,1,59746.57,0.1,10.0,No
ORD-105382,2024-04-20,West,Surat,R201,P1032,Partner,SMB,5,841.57,0.0,5.0,No
ORD-100593,2025-04-12,South,Chennai,R207,P1010,Online,SMB,1,71396.99,0.15,1.0,No
ORD-105764,2025-04-02,North,Jaipur,R206,P1047,Online,SMB,4,19940.79,0.05,11.0,No
ORD-103539,2024-03-02,West,Mumbai,R213,P1013,Online,SMB,2,58578.81,0.0,1.0,No
ORD-101946,2025-10-18,East,Kolkata,R216,P1039,Partner,Consumer,6,600.56,0.0,7.0,No
ORD-102060,2024-09-06, West,Pune,R209,P1023,Partner,Consumer,3,25439.37,0.0,9.0,No
ORD-104996,2025-06-30,South,Hyderabad,R203,P1016,Retail,Corporate,4,24913.04,0.0,5.0,No
ORD-103583,2025-09-11,North,Chandigarh,R202,P1026,Online,SMB,1,8505.06,0.0,1.0,No
ORD-103802,2025-08-03,North,Chandigarh,R206,P1014,Online,Consumer,3,40668.44,0.0,8.0,No
ORD-100756,2025-12-29,East,Patna,R216,P1007,Partner,Consumer,3,65698.77,0.1,3.0,No
ORD-101822,2024-01-30,North,Delhi,R202,P1046,Retail,SMB,3,14476.62,0.1,6.0,No
ORD-100757,2024-12-30,North,Chandigarh,R206,P1001,Retail,Corporate,3,63290.17,0.2,8.0,No
ORD-103128,2024-08-27,North,Delhi,R202,P1035,Partner,Consumer,1,338.03,0.1,,No
ORD-100599,2025-04-23,West,Mumbai,R201,P1027,Partner,SMB,5,22955.81,0.0,1.0,No
ORD-101384,2024-02-03,South,Chennai,R211,P1025,Partner,Consumer,2,16427.91,0.0,3.0,No
ORD-100443,2024-02-17,West,Pune,R205,P1051,Partner,Consumer,4,34457.44,0.15,3.0,No
ORD-104036,2025-08-21,West,Ahmedabad,R209,P1020,Retail,Consumer,2,11712.3,0.0,3.0,No
ORD-100358,2024-04-16,North,Chandigarh,R218,P1040,Partner,Consumer,2,837.11,0.0,10.0,No
ORD-105277,2024-10-02,West,Mumbai,R205,P1014,Partner,Consumer,3,39051.62,0.1,10.0,No
ORD-103829,2025-09-26,West,Mumbai,R205,P1024,Retail,SMB,5,12801.56,0.15,4.0,No
ORD-102336,2024-10-04,West,Surat,R209,P1042,Retail,Corporate,1,823.91,0.0,6.0,No
ORD-100998,2024-12-10,South,Kochi,R207,P1008,Online,Corporate,7,41485.81,0.1,9.0,No
ORD-105457,2024-03-22,East,Guwahati,R208,P1044,Retail,Corporate,3,868.59,0.0,10.0,No
ORD-105102,2025-04-22,North,Chandigarh,R214,P1034,Retail,Consumer,1,725.36,0.0,3.0,No
ORD-102247,2025-02-17,North,Delhi,R202,P1048,Partner,SMB,3,17921.74,0.1,9.0,No
ORD-105207,2025-07-06,East,Kolkata,R204,P1033,Partner,Corporate,3,854.95,0.0,5.0,No
ORD-102106,2024-12-29,South,Chennai,R219,P1040,Online,Consumer,7,858.81,0.0,9.0,No
ORD-104588,2025-10-20,North,Jaipur,R206,P1038,Partner,SMB,5,336.98,0.2,,No
ORD-102349,2025-05-14,East,Patna,R216,P1002,Retail,Consumer,7,76553.26,0.1,11.0,No
ORD-100661,2024-03-15,West,Ahmedabad,R217,P1043,Retail,Consumer,4,278.91,0.0,7.0,No
ORD-105198,2024-09-21,East,Kolkata,R200,P1018,Online,SMB,1,13610.19,0.1,5.0,No
ORD-104633,2024-12-30,East,Bhubaneswar,R200,P1001,Partner,SMB,8,63760.8,0.0,6.0,No
ORD-103422,2024-01-20,South,Chennai,R203,P1011,Online,Consumer,9,59893.2,0.0,7.0,No
ORD-100191,2025-08-27,East,Guwahati,R216,P1019,Partner,Corporate,2,9145.12,0.0,2.0,No
ORD-100893,2024-07-10,North,Lucknow,R202,P1021,Retail,Corporate,2,16796.65,0.0,11.0,No
ORD-105324,2025-11-02,North,Chandigarh,R214,P1004,Retail,SMB,5,75232.61,0.0,11.0,No
ORD-103771,2025-01-01,North,Delhi,R214,P1011,Retail,Consumer,5,62746.73,0.0,7.0,Yes
ORD-104240,2025-08-10,East,Patna,R204,P1021,Retail,Consumer,4,17593.2,0.1,,No
ORD-100321,2025-11-04,East,Kolkata,R208,P1014,Retail,SMB,4,38814.35,0.0,2.0,No
ORD-101055,2024-01-07,West,Ahmedabad,R217,P1048,Partner,SMB,3,17364.45,0.05,8.0,No
ORD-100197,2025-08-30,North,Jaipur,R206,P1025,Retail,Corporate,3,16713.07,0.1,9.0,No
ORD-105822,2024-01-14,North,Chandigarh,R218,P1036,Retail,Corporate,7,481.06,0.2,4.0,No
ORD-104124,2025-05-20,East,Kolkata,R200,P1014,Retail,Consumer,3,39646.4,0.0,9.0,No
ORD-102624,2024-06-30, North,Chandigarh,R214,P1043,Retail,Consumer,3,272.26,0.0,7.0,No
ORD-101840,2025-06-28,West,Pune,R217,P1054,Online,SMB,5,18328.92,0.0,8.0,No
ORD-100256,2025-03-26,East,Bhubaneswar,R212,P1050,Partner,Corporate,1,14421.82,0.0,11.0,No
ORD-101807,2024-11-29,South,Kochi,R203,P1012,Retail,Consumer,4,88340.31,0.0,8.0,No
ORD-105955,2025-09-29,South,Kochi,R207,P1010,Partner,SMB,6,73162.41,0.1,6.0,No
ORD-102617,2025-01-11,East,Kolkata,R204,P1042,Partner,Consumer,3,853.24,0.0,7.0,No
ORD-102918,2025-01-30,East,Guwahati,R200,P1007,Retail,Corporate,5,67883.46,0.0,3.0,No
ORD-105399,2024-01-15,West,Pune,R209,P1025,Partner,Corporate,4,16766.86,0.15,4.0,No
ORD-102416,2024-04-16,South,Chennai,R215,P1042,Online,Consumer,3,837.5,0.0,1.0,No
ORD-102584,2024-12-01,North,Lucknow,R218,P1042,Partner,SMB,7,835.84,0.0,9.0,No
ORD-100246,2024-08-26,North,Lucknow,R206,P1018,Retail,Consumer,3,13519.93,0.15,4.0,No
ORD-101213,2024-09-16,North,Lucknow,R218,P1005,Online,Consumer,4,29517.03,0.0,1.0,No
ORD-103327,2024-08-05,North,Jaipur,R202,P1040,Retail,Corporate,2,854.93,0.05,6.0,No
ORD-104859,2025-07-21,East,Patna,R208,P1037,Online,Consumer,4,894.55,0.0,4.0,No
ORD-102967,2024-11-08,South,Chennai,R207,P1044,Online,SMB,5,912.44,0.0,5.0,No
ORD-101037,2025-08-18,South,Kochi,R215,P1039,Online,Consumer,3,599.12,0.0,2.0,No
ORD-100471,2025-04-30,East,Bhubaneswar,R204,P1012,Online,SMB,3,88945.56,0.05,6.0,Yes
ORD-101857,2025-05-13,West,Pune,R217,P1038,Retail,Corporate,3,332.89,0.15,,No
ORD-100759,2025-01-15,South,Hyderabad,R219,P1036,Retail,Consumer,3,483.0,0.0,7.0,No
ORD-105325,2024-11-01,West,Mumbai,R213,P1049,Partner,SMB,5,15383.65,0.0,2.0,No
ORD-101042,2025-04-27,West,Mumbai,R209,P1055,Partner,Consumer,1,14128.99,0.0,5.0,No
ORD-103941,2024-04-17, North,Delhi,R214,P1041,Online,Consumer,2,816.55,0.1,2.0,No
ORD-104251,2025-12-09,West,Ahmedabad,R205,P1025,Retail,SMB,3,16979.95,0.0,9.0,No
ORD-101828,2024-04-11,South,Hyderabad,R219,P1027,Retail,SMB,2,22529.72,0.05,8.0,No
ORD-100851,2025-03-31,South,Hyderabad,R203,P1033,Online,SMB,4,833.1,0.0,8.0,No
ORD-105132,2025-07-06,South,Bengaluru,R215,P1030,Online,Corporate,2,8233.63,0.0,6.0,No
ORD-102651,2024-04-06,South,Hyderabad,R203,P1037,Online,Corporate,4,900.96,0.0,5.0,Yes
ORD-102805,2025-02-22, South,Hyderabad,R219,P1042,Retail,Consumer,3,837.42,0.05,,No
ORD-102726,2024-07-13,North,Lucknow,R218,P1026,Partner,SMB,-3,8834.42,0.0,10.0,No
ORD-101364,2024-02-11,East,Bhubaneswar,R216,P1010,Partner,Consumer,3,72351.02,0.0,8.0,No
ORD-104741,2024-08-20,North,Lucknow,R202,P1045,Retail,SMB,1,439.7,0.1,10.0,No
ORD-102951,2024-04-01,North,Delhi,R202,P1005,Partner,Consumer,4,28816.86,0.2,6.0,No
ORD-100891,2025-03-06,South,Kochi,R203,P1050,Partner,Consumer,3,14569.29,0.0,10.0,No
ORD-100273,2025-09-08,North,Delhi,R202,P1016,Partner,Corporate,3,24412.51,0.0,6.0,No
ORD-105448,2025-08-25,South,Chennai,R203,P1053,Partner,Consumer,3,31582.95,0.1,11.0,No
ORD-101715,2025-04-13,East,Kolkata,R200,P1038,Partner,Consumer,1,334.63,0.05,4.0,No
ORD-103746,2024-02-02,North,Lucknow,R218,P1046,Online,SMB,2,14674.91,0.1,9.0,No
ORD-102983,2024-01-22,East,Guwahati,R208,P1008,Partner,Consumer,4,41862.08,0.0,6.0,No
ORD-104612,2024-11-02,West,Ahmedabad,R201,P1035,Partner,SMB,6,326.46,0.0,10.0,Yes
ORD-102529,2025-02-10,East,Kolkata,R216,P1001,Online,SMB,4,65816.1,0.0,5.0,No
ORD-101414,2025-05-26,South,Chennai,R207,P1038,Partner,Corporate,4,336.42,0.0,3.0,No
ORD-100099,2024-04-24,South,Kochi,R207,P1007,Partner,SMB,3,66944.65,0.0,11.0,No
ORD-103001,2024-07-28,West,Pune,R209,P1055,Partner,Corporate,6,14069.29,0.0,4.0,No
ORD-104953,2024-06-01,West,Pune,R217,P1035,Online,Corporate,1,322.44,0.0,7.0,No
ORD-105696,2024-06-23,North,Lucknow,R210,P1036,Partner,Corporate,1,467.67,0.0,7.0,No
ORD-100335,2024-05-30,NORTH,Lucknow,R218,P1009,Retail,Corporate,4,44079.91,0.0,7.0,No
ORD-102555,2024-09-13,West,Surat,R201,P1018,Online,SMB,5,13676.89,0.15,1.0,No
ORD-101121,2025-04-14,East,Kolkata,R212,P1033,Partner,Consumer,2,853.82,0.05,1.0,No
ORD-102932,2025-03-13,West,Ahmedabad,R201,P1034,Partner,SMB,2,702.08,0.0,3.0,No
ORD-100040,2024-08-06,North,Chandigarh,R218,P1002,Online,Consumer,2,77383.06,0.0,5.0,No
ORD-104399,2025-08-24,North,Lucknow,R214,P1010,Retail,Corporate,1,74364.82,0.0,1.0,No
ORD-102039,2024-03-30,North,Lucknow,R218,P1026,Online,Consumer,5,8641.5,0.0,2.0,No
ORD-102637,2025-01-05,West,Ahmedabad,R201,P1051,Online,Consumer,2,34636.84,0.0,7.0,No
ORD-103369,2025-03-13,East,Bhubaneswar,R212,P1006,Partner,SMB,5,49826.52,0.0,5.0,Yes
ORD-102600,2024-04-08,South,Chennai,R219,P1035,Partner,Consumer,4,330.02,0.0,5.0,No
ORD-104793,2024-07-10,East,Kolkata,R204,P1006,Online,SMB,3,51732.5,0.0,1.0,No
ORD-102635,2024-07-04,South,Hyderabad,R211,P1052,Retail,Consumer,5,19076.71,0.05,2.0,No
ORD-100919,2025-07-05,East,Kolkata,R212,P1043,Partner,Consumer,7,269.77,0.1,3.0,No
ORD-102229,2025-01-06,North,Lucknow,R202,P1046,Partner,SMB,2,14467.29,0.05,11.0,No
ORD-104737,2025-05-09,West,Surat,R201,P1035,Partner,Corporate,2,331.31,0.1,10.0,No
ORD-103620,2024-07-01, South,Hyderabad,R215,P1036,Online,SMB,3,477.92,0.1,6.0,No
ORD-100955,2025-11-16,North,Delhi,R202,P1022,Partner,SMB,6,18880.35,0.2,3.0,No
ORD-103420,2024-08-16,South,Kochi,R211,P1036,Partner,Consumer,3,468.01,0.15,3.0,No
ORD-105563,2024-03-11,South,Kochi,R219,P1016,Online,Corporate,2,25414.98,0.0,6.0,No
ORD-102909,2024-02-12,North,Jaipur,R214,P1012,Online,Corporate,4,90616.26,0.05,9.0,No
ORD-101277,2024-05-22,West,Surat,R213,P1042,Online,Corporate,2,837.17,0.05,8.0,No
ORD-100306,2024-01-26,North,Chandigarh,R218,P1013,Retail,Consumer,2,59312.46,0.15,8.0,No
ORD-101548,2025-10-16,East,Kolkata,R216,P1014,Partner,SMB,4,38515.63,0.0,5.0,No
ORD-101736,2024-11-20,East,Guwahati,R204,P1050,Partner,SMB,3,15022.35,0.05,7.0,No
ORD-101249,2025-06-28,South,Chennai,R211,P1024,Online,Corporate,5,12628.12,0.1,4.0,No
ORD-105033,2024-04-25,East,Kolkata,R216,P1024,Online,Corporate,3,12779.89,0.0,9.0,No
ORD-102048,2024-02-13,North,Jaipur,R218,P1044,Online,Corporate,2,876.39,0.1,1.0,No
ORD-101953,2024-05-09,East,Guwahati,R212,P1030,Partner,Consumer,4,7894.16,0.1,1.0,No
ORD-103283,2025-10-04,South,Chennai,R211,P1031,Partner,Corporate,5,876.43,0.0,2.0,No
ORD-103353,2025-05-24,East,Guwahati,R208,P1033,Online,SMB,5,877.52,0.0,7.0,No
ORD-101731,2025-01-20,East,Kolkata,R212,P1050,Online,Consumer,2,14448.98,0.1,1.0,No
ORD-100553,2024-06-26,North,Delhi,R210,P1039,Retail,SMB,3,588.57,0.05,7.0,No
ORD-103194,2024-06-02,West,Pune,R201,P1025,Online,Corporate,1,16350.37,0.0,9.0,No
